gps_x,gps_y,imu_linear_acc,imu_angular_vel,linear_vel,angular_accel,additional_accel,yaw_rate
4.9986199521158525,0.11746733294543901,1.7478141508374367,0.23495628301674873,1.1747814150837437,0.3495628301674872,1.7132553437048548,0.1627560333342577
4.9953354584486584,0.21592512027444802,-1.8963991562778548,0.19702829989119164,0.9851414994559582,-0.3792798312555709,-1.7774546397985953,-0.5056071639297366
4.9897090668574435,0.32062973680027684,0.6343448603588087,0.2097151970983678,1.048575985491839,0.12686897207176168,0.7267123715781176,0.1985676202328362
4.98277905619239,0.4146237778643113,-1.0607039740129265,0.18850111761810928,0.9425055880905464,-0.21214079480258524,-1.0288775746197494,-0.11947525535425424
4.9715361580735316,0.5327553181034107,2.4417569033833098,0.2373362556857755,1.1866812784288774,0.48835138067666206,2.366071902214954,0.5261598569517867
4.958406312359562,0.643589031566612,-0.7057097304117943,0.22322206107753959,1.116110305387698,-0.14114194608235903,-0.721174305134187,-0.06622169792034027
4.941720298445375,0.7611836124963206,0.7164269603353524,0.23755060028424663,1.1877530014212332,0.14328539206707042,0.7378542424132278,0.25603193312119044
4.925651587789615,0.8590439079032198,-1.9602908269047326,0.198344783746152,0.9917239187307599,-0.3920581653809463,-2.144268105480769,-0.5472495457043923
4.910092205112802,0.9439250697436253,-1.2875863051224357,0.17259305764370328,0.8629652882185164,-0.2575172610244872,-1.110803890671773,-0.45146108237919874
4.8894238762912785,1.0457218358400873,1.7579115529823408,0.20775128870335008,1.0387564435167504,0.351582310596468,1.605827411177362,0.2155304254309503
4.868677029153796,1.138412924114168,-0.8889640906798268,0.18997200688975355,0.9498600344487678,-0.1777928181359653,-0.8662762113571796,-0.024397825778043558
4.8413514582897506,1.2495263331821809,1.9440601630381193,0.22885321015051593,1.1442660507525797,0.38881203260762387,1.9212347986556932,0.413344138243661
4.810340544099749,1.3640468649537407,0.4221149015069714,0.23729550818065537,1.1864775409032768,0.08442298030139433,0.32842242148893536,0.2714902500215374
4.777093040242427,1.4762730387253462,-0.15976097875142203,0.23410028860562693,1.1705014430281346,-0.03195219575028441,-0.024778556441994726,0.06530954851352966
4.74936105656847,1.5631921041096717,-2.581299277694309,0.18247430305174075,0.9123715152587037,-0.5162598555388617,-2.58728885951633,-0.3346594988902107
4.715319347822447,1.6630584620064588,1.4273703267896543,0.21102170958753383,1.0551085479376692,0.28547406535793074,1.6060114452196121,0.2745391493890677
4.6821212185625924,1.7543491370550912,-0.8369720600944053,0.19428226838564572,0.9714113419282286,-0.1673944120188811,-0.6813118335280703,-0.057505274885159774
4.647341676320183,1.8445095129972926,-0.05036639461852621,0.1932749404932752,0.966374702466376,-0.010073278923705131,-0.012388312323726003,0.01047936518791287
4.613427572740299,1.9277671101768357,-0.673634874153376,0.1798022430102077,0.8990112150510384,-0.13472697483067508,-0.5160586101700786,-0.033719635796990555
4.575874293660242,2.0152852027986956,0.5335108550443246,0.19047246011109417,0.9523623005554709,0.10670217100886475,0.47929717658986115,-0.0731951019710077
4.538663503580949,2.0977448846945865,-0.4768195263313779,0.18093606958446662,0.9046803479223331,-0.09536390526627553,-0.560753387193286,-0.20533378837074223
4.4878240972422905,2.204412591193268,2.7698351064561244,0.2363327717135891,1.1816638585679455,0.5539670212912248,2.8745084029548753,0.6081970544369484
4.44179362280808,2.2957502939957264,-1.588371209514352,0.20456534752330208,1.0228267376165103,-0.31767424190287025,-1.496997465679354,-0.1837553871365717
4.389994584511684,2.3933130902491806,0.8180604662523616,0.2209265568483493,1.1046327842417465,0.16361209325047227,0.8535813816969968,0.25876868045874546
4.336189361874764,2.4894701882055394,-0.027398282871844426,0.2203785911909124,1.101892955954562,-0.005479656574368941,-0.2235082590993819,0.18510844448609692
4.285747876605693,2.5753378687406814,-1.0600491622606456,0.1991776079456995,0.9958880397284975,-0.21200983245212912,-0.8732152372678212,-0.27214799052419936
4.230608859043316,2.6649481574289977,0.562870230306729,0.21043501255183408,1.0521750627591704,0.11257404606134586,0.5244403601944464,0.19612379440552796
4.167148018850745,2.7631281890256765,1.1689377498675135,0.23381376754918434,1.1690688377459217,0.2337875499735026,1.3541325075811863,0.12131852948226124
4.100456944325371,2.8611628488664964,0.16644146286422634,0.23714259680646887,1.1857129840323444,0.033288292572845324,0.06775280274586656,-0.16344995385883823
4.043173255666966,2.941555715035734,-1.9855795836635048,0.19743100513319878,0.9871550256659939,-0.39711591673270097,-1.9587520143632668,-0.5968142298903598
3.973100973668916,3.035534327434152,1.8513904254615887,0.23445881364243054,1.1722940682121528,0.37027808509231763,1.7799303035538643,0.4295816278370806
3.917667049297494,3.1067482825051447,-2.698214382123414,0.18049452599996227,0.9024726299998114,-0.5396428764246827,-2.5670489304719846,-0.5753458098076669
3.859850041157929,3.1782947723225945,0.1741569552913358,0.183977665105789,0.919888325528945,0.034831391058267325,0.17636363508669275,-0.07878080435741347
3.794347797002197,3.2562132601205,0.9806023122588492,0.20358971135096599,1.0179485567548299,0.19612046245176984,1.1451350974279058,0.15110733532035914
3.740819115269523,3.3175702474603517,-2.0369146027811267,0.16285141929534344,0.8142570964767172,-0.40738292055622544,-2.1819863261533756,-0.41779166755423147
3.663540495804276,3.4027152445660445,3.3562282364228055,0.22997598402379954,1.1498799201189978,0.6712456472845609,3.450785042261049,0.628026908106
3.592692371214981,3.477436056322772,-1.201697079876347,0.20594204242627262,1.029710212131363,-0.2403394159752692,-1.1066044218521696,-0.16727050357121837
3.5263491236891875,3.5446948892473804,-0.8496460401367234,0.18894912162353814,0.9447456081176907,-0.16992920802734485,-1.0144612188283828,-0.25583855061255617
3.4477357595270366,3.6212039617340706,1.522585818637271,0.21940083799628357,1.0970041899814178,0.30451716372745435,1.6079754444796985,0.4088840763202991
3.3699855484754186,3.693669909868345,-0.3413851897447451,0.21257313420138865,1.0628656710069433,-0.06827703794894918,-0.48469866904984593,-0.12931999081360845
3.289341066286333,3.7656653262925914,0.18213780220152298,0.21621589024541912,1.0810794512270956,0.03642756044030471,0.27555619896502814,0.1461653260468715
3.1983458933328297,3.843251689208115,1.1476530768753346,0.2391689517829258,1.195844758914629,0.22953061537506675,1.0509507725540257,0.3197452553823252
3.1114610923788506,3.913925123276199,-0.7583460554597754,0.2240020306737303,1.1200101533686515,-0.15166921109195486,-0.8481470615862859,0.02784170627531246
3.033145715218985,3.974924787998977,-1.273077256009455,0.1985404855535412,0.992702427767706,-0.2546154512018911,-1.1399961549373385,-0.3318497513235244
2.9663148723622146,4.02504361193798,-1.5733302467096,0.1670738806193492,0.835369403096746,-0.3146660493419201,-1.6578340645465524,-0.46903781424110047
2.871204844270209,4.093431658430282,3.3610275252546784,0.23429443112444276,1.1714721556222139,0.6722055050509357,3.3163404083733887,0.6837421399662478
2.79836399198705,4.143568385866257,-2.8718232631770877,0.17685796586090102,0.8842898293045051,-0.5743646526354174,-3.009755875001775,-0.7296641880104522
2.7165465205283597,4.197663040526868,0.9655872256733056,0.19616971037436712,0.9808485518718356,0.19311744513466095,0.8451551393728518,0.3262987913407024
2.634963717289348,4.249348915842131,-0.15060091922850516,0.19315769198979701,0.9657884599489851,-0.030120183845701032,-0.06725691243899451,-0.10838614146711759
2.5577867232532947,4.296245695761495,-0.626927785620125,0.1806191362773945,0.9030956813869726,-0.12538555712402505,-0.6070499454496755,-0.26860313050412
2.4575473284219047,4.35436116193482,2.5560809988062516,0.23174075625351956,1.1587037812675978,0.5112161997612504,2.751643197051596,0.4314378246593373
2.373782992036129,4.4005856776933685,-2.019671827571595,0.19134731970208765,0.9567365985104382,-0.40393436551431905,-2.063011248142512,-0.2995190875233749
2.277364507612428,4.451248240602539,1.3246900965954345,0.21784112163399633,1.0892056081699817,0.2649380193190867,1.224271626182064,0.1305066478485742
2.1905503868757004,4.494606657156855,-1.1879644511012954,0.19408183261197043,0.9704091630598521,-0.23759289022025898,-1.2066783381199229,-0.042977165149846897
2.093510467852001,4.54061823114365,1.0356729298816658,0.21479529120960375,1.0739764560480187,0.20713458597633322,1.0798182392766622,0.2126674867487522
2.015191904170242,4.575915382671178,-2.149148830019716,0.17181231460920943,0.8590615730460471,-0.42982976600394324,-1.986465838319131,-0.3323703314544195
1.940074915873867,4.608265326649173,-0.41184445512523205,0.16357542550670479,0.8178771275335239,-0.08236889102504641,-0.21535360540613874,0.032617089778921915
1.829971741115841,4.653085366369013,3.7091262557722904,0.2377579506221506,1.188789753110753,0.7418252511544582,3.814577010566536,0.7741998904455734
1.7433942856028584,4.686211301779648,-2.6179301404286237,0.1853993478135781,0.9269967390678906,-0.5235860280857249,-2.680873694202347,-0.656938115329659
1.65725214263568,4.717363176153543,-0.10964928833344656,0.18320636204690918,0.9160318102345459,-0.021929857666689312,-0.17360665097885095,0.009503113876062896
1.5714717062976908,4.7466279268872364,-0.09669088040106355,0.1812725444388879,0.9063627221944396,-0.019338176080212766,0.035578275057659536,0.012628161268358695
1.4953066658103285,4.771169455718713,-1.0614170816547663,0.1600442028057926,0.800221014028963,-0.2122834163309531,-1.1479211854683609,-0.21725809325328732
1.4161366829694986,4.795264006824666,0.2734106331226549,0.1655124154682457,0.8275620773412284,0.054682126624530925,0.09178390768616096,-0.10299919624234594
1.3066631927436847,4.826244015870818,3.1018853546955882,0.22755012256215745,1.1377506128107873,0.6203770709391176,3.1756739782356993,0.45717376215655214
1.1996322717280834,4.853955336900878,-0.3212710326786872,0.22112470190858372,1.1056235095429185,-0.06425420653573738,-0.502611426020907,0.10517636136542446
1.0953996124412355,4.878534584182384,-0.34688165368547796,0.21418706883487415,1.0709353441743708,-0.06937633073709565,-0.326119461257712,-0.12793674068852703
0.9905520550689346,4.900898552938911,0.011466359634044743,0.21441639602755505,1.0720819801377752,0.002293271926809004,0.03617517796212516,-0.10986310033929456
0.9066154765279011,4.917117893412775,-2.1717881178002383,0.17098063367155028,0.8549031683577514,-0.4343576235600477,-2.144466978583458,-0.5814918653243756
0.8159075157095872,4.932980328950097,0.6595462217147607,0.18417155810584548,0.9208577905292274,0.13190924434295204,0.681475219060011,0.11846967144356918
0.7089929264360052,4.949477652264298,1.6096232529872623,0.21636402316559072,1.0818201158279537,0.3219246505974524,1.5934379370899001,0.43603607145986417
0.5927624415152646,4.9647389345190005,0.9048794615641298,0.23446161239687333,1.1723080619843667,0.18097589231282601,0.932559661970641,0.028625118084115442
0.4964666688499897,4.975291031358969,-2.0357093866041054,0.19374742466479122,0.9687371233239561,-0.407141877320821,-2.1180431506116446,-0.23761753080683912
0.39690450803474897,4.984221785946296,0.3089856467010288,0.1999271375988118,0.999635687994059,0.06179712934020587,0.2927630307680591,-0.03151772867431679
0.3012056793153226,4.990919267905282,-0.4029193200390835,0.19186875119803012,0.9593437559901506,-0.08058386400781686,-0.4719544575472908,-0.1364796243672475
0.18139727191907173,4.996708419523829,2.4016692838728235,0.23990213687548662,1.199510684377433,0.4803338567745649,2.476996886901583,0.37107924573559403
0.06276085659979197,4.999606091971533,-0.12764852380230396,0.23734916639944054,1.1867458319972026,-0.025529704760460792,-0.08634473935521636,-0.0019883065504223973
-0.035325971365518315,4.999875206017355,-2.0585813147941034,0.19617754010355845,0.9808877005177923,-0.41171626295882086,-2.132226015721473,-0.5937905683526548
-0.11988026743212049,4.99856266555501,-1.3523279362472596,0.16913098137861327,0.8456549068930663,-0.27046558724945186,-1.32156692355087,-0.2583701199652579
-0.23832110348641164,4.994317075600328,3.395418863159816,0.23703935864180958,1.185196793209048,0.6790837726319632,3.239765817003871,0.8030677711054409
-0.34536664287948987,4.988057926887593,-1.128924918183356,0.21446086027814246,1.0723043013907123,-0.22578498363667127,-0.9944656560900307,-0.10504748950689141
-0.42734008901276266,4.981704572565756,-2.501021782224607,0.16444042463365033,0.8222021231682516,-0.5002043564449212,-2.553722709887324,-0.4166787879983906
-0.5435391829375906,4.970368714352239,3.4533162273307036,0.2335067491802644,1.167533745901322,0.6906632454661407,3.5527986119089188,0.5896504311145198
-0.6444305296172463,4.9582970153569095,-1.5140653395156223,0.20322544238995194,1.0161272119497597,-0.3028130679031246,-1.5650013524432544,-0.18819024443948573
-0.7521582975218316,4.943102051897074,0.7183537490339509,0.21759251737063096,1.0879625868531548,0.14367074980679018,0.5857921712730431,0.23671054472805275
-0.8420529697640604,4.9285846645980955,-1.773564249009889,0.18212123239043318,0.9106061619521659,-0.35471284980197776,-1.9018555299369162,-0.4413483443790862
-0.9253816723401018,4.913620738365655,-0.6397973809401092,0.169325284771631,0.846626423858155,-0.12795947618802178,-0.4891106517662033,-0.2619332752515825
-1.03413685296976,4.891887260488512,2.6245146836797826,0.22181557844522665,1.1090778922261333,0.5249029367359564,2.5446998011712125,0.5024082909571485
-1.1218235257129126,4.872526241813075,-2.11079096019099,0.17959975924140686,0.8979987962070343,-0.4221581920381978,-2.265539449135705,-0.49488460883784857
-1.2299046388004486,4.846373342970715,2.140268709027225,0.22240513342195137,1.1120256671097568,0.42805374180544503,1.9488285432076882,0.3828489626336503
-1.3272949530102516,4.820610760859408,-1.0460682323055015,0.20148376877584134,1.0074188438792067,-0.20921364646110024,-1.217351262898331,-0.1388289032094967
-1.4135694659540452,4.796021409973312,-1.1030437698587814,0.1794228933786657,0.8971144668933285,-0.22060875397175633,-1.0519183594273964,-0.1473483738546003
-1.4938951249734178,4.771611609884092,-0.575779622151994,0.16790730093562584,0.8395365046781291,-0.11515592443039874,-0.5551358714918511,-0.053049486847850214
-1.5853809051863241,4.742000356966519,1.2206420692326247,0.19232014232027833,0.9616007116013916,0.24412841384652495,1.1342219182856892,0.4254500958582459
-1.690973134164612,4.705380947333968,1.5604055802440464,0.22352825392515924,1.1176412696257962,0.31208111604880906,1.7411961576365829,0.16835207883757375
-1.799454595378672,4.664971935518002,0.4001646644619328,0.2315315472143979,1.1576577360719895,0.08003293289238655,0.3406185501398662,-0.058742935908496
-1.8876339671315487,4.629993305192915,-2.0900731882221057,0.1897300834499558,0.9486504172497789,-0.41801463764442104,-2.0999691199817234,-0.38511547765906295
-1.976997173159245,4.59254637182036,0.20284524350998145,0.19378698832015542,0.9689349416007771,0.040569048701996346,0.07391513809328532,-0.11215325979496993
-2.067320030537607,4.552602320798291,0.186916534271917,0.19752531900559375,0.9876265950279688,0.03738330685438329,0.17139499321154644,0.09469950853524045
-2.1566875660919935,4.510953196638621,-0.01648858118254437,0.19719554738194287,0.9859777369097144,-0.003297716236508874,0.08579153915468524,-0.12754763101562308
-2.2454568387184177,4.467429191990925,0.026901151897431586,0.1977335704198915,0.9886678520994575,0.005380230379486428,0.030928837356221622,-0.07438260095497358
-2.3394327435482016,4.418942683314023,0.688211104082278,0.21149779250153705,1.0574889625076853,0.13764222081645544,0.8010935128776955,0.3153843832648991
